modelo,estrategia_balanceamento,accuracy_baseline,accuracy_estrategia,delta_accuracy,balanced_accuracy_baseline,balanced_accuracy_estrategia,delta_balanced_accuracy,precision_macro_baseline,precision_macro_estrategia,delta_precision_macro,recall_macro_baseline,recall_macro_estrategia,delta_recall_macro,f1_macro_baseline,f1_macro_estrategia,delta_f1_macro,f1_weighted_baseline,f1_weighted_estrategia,delta_f1_weighted,roc_auc_macro_ovr_baseline,roc_auc_macro_ovr_estrategia,delta_roc_auc_macro_ovr,pr_auc_macro_ovr_baseline,pr_auc_macro_ovr_estrategia,delta_pr_auc_macro_ovr,brier_multiclass_baseline,brier_multiclass_estrategia,delta_brier_multiclass
XGBoost,Borderline_SMOTE,0.97165991902834,0.979757085020243,0.00809716599190291,0.8459048792382126,0.9253287475509698,0.07942386831275727,0.8910934744268076,0.9261158594491928,0.035022385022385194,0.8459048792382126,0.9253287475509698,0.07942386831275727,0.8581862706084763,0.9101584288564685,0.05197215824799217,0.9724794756102092,0.9803695080380957,0.00789003242788655,0.9979785767125544,0.9981661630759427,0.00018758636338833679,0.9181385024287736,0.9233884308268502,0.0052499283980765865,0.034797397122902474,0.032514683875249764,-0.0022827132476527096
XGBoost,SMOTE,0.97165991902834,0.979757085020243,0.00809716599190291,0.8459048792382126,0.917285350618684,0.07138047138047143,0.8910934744268076,0.9232323232323232,0.03213884880551554,0.8459048792382126,0.917285350618684,0.07138047138047143,0.8581862706084763,0.9051569189771098,0.046970648368633516,0.9724794756102092,0.9803706697072617,0.007891194097052523,0.9979785767125544,0.9972482906697826,-0.0007302860427718105,0.9181385024287736,0.9219294988123625,0.0037909963835889293,0.034797397122902474,0.03175040232099657,-0.003046994801905907
XGBoost,class_weight,0.97165991902834,0.979757085020243,0.00809716599190291,0.8459048792382126,0.9199789533122866,0.07407407407407407,0.8910934744268076,0.9228395061728395,0.031746031746031855,0.8459048792382126,0.9199789533122866,0.07407407407407407,0.8581862706084763,0.9025345149567205,0.04434824434824425,0.9724794756102092,0.9810814000016074,0.008601924391398175,0.9979785767125544,0.9987178083929203,0.0007392316803659371,0.9181385024287736,0.9364197530864197,0.018281250657646075,0.034797397122902474,0.031741923491135436,-0.0030554736317670375
XGBoost,SMOTE_ENN,0.97165991902834,0.951417004048583,-0.020242914979757054,0.8459048792382126,0.8943545172303343,0.048449637992121763,0.8910934744268076,0.9008870883870883,0.009793613960280667,0.8459048792382126,0.8943545172303343,0.048449637992121763,0.8581862706084763,0.8815533393052772,0.02336706869680094,0.9724794756102092,0.9521733468489895,-0.020306128761219733,0.9979785767125544,0.989715154746471,-0.008263421966083428,0.9181385024287736,0.9031766287952183,-0.014961873633555278,0.034797397122902474,0.08540983945963294,0.05061244233673047
XGBoost,sem_balanceamento,0.97165991902834,0.97165991902834,0.0,0.8459048792382126,0.8459048792382126,0.0,0.8910934744268076,0.8910934744268076,0.0,0.8459048792382126,0.8459048792382126,0.0,0.8581862706084763,0.8581862706084763,0.0,0.9724794756102092,0.9724794756102092,0.0,0.9979785767125544,0.9979785767125544,0.0,0.9181385024287736,0.9181385024287736,0.0,0.034797397122902474,0.034797397122902474,0.0
